"timestamp","score","temp","humid","co2","voc","pm25","lux","spl_a"
"2024-02-14T21:27:17.000Z",77,22.18,19.95,584,202,4,63.4,54.6
"2024-02-14T21:27:07.000Z",76,22.18,19.88,584,221,4,63.3,54.3
"2024-02-14T21:26:57.000Z",76,22.25,19.85,584,222,9,63.4,54.6
"2024-02-14T21:26:46.000Z",76,22.24,19.89,583,225,9,63.4,55.1
"2024-02-14T21:26:36.000Z",76,22.22,19.89,584,223,5,63.5,54.8
"2024-02-14T21:26:26.000Z",77,22.2,19.96,584,215,6,63.4,55.1
"2024-02-14T21:26:16.000Z",77,22.18,20.02,586,214,6,63.4,55.2
"2024-02-14T21:26:06.000Z",77,22.18,19.96,587,210,7,63.4,54.9
"2024-02-14T21:25:56.000Z",77,22.17,19.98,586,216,7,63.4,54.9
"2024-02-14T21:25:46.000Z",76,22.12,19.93,587,221,6,63.4,55.5
"2024-02-14T21:25:36.000Z",77,22.17,19.97,587,215,4,63.5,55.1
"2024-02-14T21:25:26.000Z",77,22.18,20,588,213,5,63.4,55
"2024-02-14T21:25:16.000Z",76,22.17,19.93,589,215,4,63.5,55.7
"2024-02-14T21:25:06.000Z",77,22.22,19.97,589,212,8,63.5,56.1
"2024-02-14T21:24:56.000Z",76,22.22,19.97,589,217,5,63.5,57.2
"2024-02-14T21:24:46.000Z",77,22.21,19.98,588,219,8,63.6,55.7
"2024-02-14T21:24:36.000Z",75,22.24,19.88,588,220,11,63.6,54.9
"2024-02-14T21:24:26.000Z",74,22.28,19.94,589,228,12,63.5,54.8
"2024-02-14T21:24:16.000Z",76,22.3,19.88,589,212,6,63.6,55.4
"2024-02-14T21:24:06.000Z",76,22.18,19.93,591,217,5,63.5,55
"2024-02-14T21:23:56.000Z",76,22.21,19.97,592,227,8,63.5,55.9
"2024-02-14T21:23:46.000Z",76,22.22,20.04,594,226,8,63.5,55.9
"2024-02-14T21:23:36.000Z",76,22.21,19.95,594,216,5,63.5,54.8
"2024-02-14T21:23:26.000Z",76,22.2,19.95,594,210,5,63.5,55.4
"2024-02-14T21:23:16.000Z",76,22.24,19.93,594,210,7,63.5,55.6
"2024-02-14T21:23:06.000Z",76,22.25,19.98,596,221,8,63.6,55.2
"2024-02-14T21:22:56.000Z",76,22.2,20.02,596,226,7,63.6,54.1
"2024-02-14T21:22:46.000Z",77,22.18,20.07,596,215,4,63.6,54.2
"2024-02-14T21:22:36.000Z",76,22.17,20.02,596,219,7,63.6,54.4
"2024-02-14T21:22:26.000Z",76,22.2,19.96,596,234,8,63.6,55
"2024-02-14T21:22:16.000Z",76,22.18,20.03,596,216,7,63.6,54.6
"2024-02-14T21:22:06.000Z",74,22.18,20.03,599,214,12,63.6,54.6
"2024-02-14T21:21:56.000Z",76,22.2,20.02,600,223,9,63.6,54.3
"2024-02-14T21:21:46.000Z",76,22.24,19.93,600,223,7,63.7,54.5
"2024-02-14T21:21:35.000Z",76,22.21,20.02,600,210,7,63.7,54.6
"2024-02-14T21:21:25.000Z",75,22.17,20,601,217,10,63.7,54.2
"2024-02-14T21:21:15.000Z",76,22.18,20.02,601,214,7,63.7,54.4
"2024-02-14T21:21:05.000Z",76,22.17,19.98,601,215,6,63.7,54.7
"2024-02-14T21:20:55.000Z",76,22.21,19.93,602,221,7,63.7,54.9
"2024-02-14T21:20:45.000Z",76,22.21,20.02,602,217,8,63.9,54.6
"2024-02-14T21:20:35.000Z",76,22.2,19.98,602,224,9,63.9,55
"2024-02-14T21:20:25.000Z",76,22.14,19.98,603,222,5,63.7,55.5
"2024-02-14T21:20:15.000Z",76,22.18,20.05,603,212,7,63.7,55.2
"2024-02-14T21:20:05.000Z",76,22.15,20.03,603,234,6,63.7,55.5
"2024-02-14T21:19:55.000Z",76,22.14,20.07,604,216,6,63.9,54.6
"2024-02-14T21:19:45.000Z",76,22.15,20.03,604,221,6,63.9,54.6
"2024-02-14T21:19:35.000Z",75,22.15,20.07,604,219,10,63.9,55.1
"2024-02-14T21:19:25.000Z",76,22.21,19.98,605,221,7,63.9,55.4
"2024-02-14T21:19:15.000Z",76,22.24,19.95,606,222,6,63.9,55.4
"2024-02-14T21:19:05.000Z",76,22.21,19.97,605,223,8,64,54.9
"2024-02-14T21:18:55.000Z",76,22.2,19.96,606,217,6,63.9,54.2
"2024-02-14T21:18:45.000Z",76,22.21,20,606,217,6,64,54.4
"2024-02-14T21:18:35.000Z",76,22.22,20.02,606,222,4,63.9,54.5
"2024-02-14T21:18:25.000Z",76,22.21,19.97,607,226,7,63.9,54.6
"2024-02-14T21:18:15.000Z",76,22.2,20.04,608,234,9,64,55
"2024-02-14T21:18:05.000Z",76,22.2,20.02,609,210,7,64,55.3
"2024-02-14T21:17:55.000Z",76,22.22,19.91,609,225,6,64,56.1
"2024-02-14T21:17:45.000Z",76,22.24,19.95,609,215,9,64,54.6
"2024-02-14T21:17:35.000Z",73,22.25,19.89,609,219,15,64,54.5
"2024-02-14T21:17:25.000Z",76,22.24,19.98,609,220,8,64,54.9
"2024-02-14T21:17:15.000Z",76,22.24,20,609,213,8,64,54.9
"2024-02-14T21:17:05.000Z",75,22.22,19.98,609,226,10,64.09,54.6
"2024-02-14T21:16:55.000Z",76,22.22,19.97,609,219,4,64,55.2
"2024-02-14T21:16:45.000Z",76,22.22,20.04,609,218,3,64,54.6
"2024-02-14T21:16:35.000Z",76,22.15,20.03,610,214,7,64,54.9
"2024-02-14T21:16:24.000Z",76,22.21,20,610,222,8,64,55
"2024-02-14T21:16:14.000Z",76,22.25,20.02,610,222,8,64.09,55.5
"2024-02-14T21:16:04.000Z",76,22.28,19.94,609,221,5,64.09,55.4
"2024-02-14T21:15:54.000Z",76,22.18,20.09,608,232,7,64.09,55
"2024-02-14T21:15:44.000Z",76,22.15,20.07,609,225,7,64.09,55.3
"2024-02-14T21:15:34.000Z",76,22.18,20.02,609,217,6,64.09,55.7
"2024-02-14T21:15:24.000Z",76,22.18,19.96,609,220,7,64.09,55.8
"2024-02-14T21:15:14.000Z",76,22.18,20.03,609,221,6,64.2,54.8
"2024-02-14T21:15:04.000Z",75,22.2,20.04,610,220,10,64.09,55.4
"2024-02-14T21:14:54.000Z",76,22.24,19.95,611,222,7,64.2,55
"2024-02-14T21:14:44.000Z",76,22.18,20.03,611,221,5,64.2,55
"2024-02-14T21:14:34.000Z",76,22.21,20,612,224,6,64.2,54.8
"2024-02-14T21:14:24.000Z",76,22.18,20,612,227,6,64.3,55.2
"2024-02-14T21:14:14.000Z",75,22.21,19.98,613,218,10,64.2,55.9
"2024-02-14T21:14:04.000Z",76,22.22,20.02,613,221,6,64.2,55.7
"2024-02-14T21:13:54.000Z",76,22.15,19.98,613,228,5,64.2,56
"2024-02-14T21:13:44.000Z",74,22.18,20.07,613,223,13,64.3,55.2
"2024-02-14T21:13:34.000Z",75,22.21,20.04,614,223,11,64.3,55.2
"2024-02-14T21:13:24.000Z",75,22.22,19.98,614,223,10,64.3,55.2
"2024-02-14T21:13:14.000Z",76,22.21,20.07,615,214,9,64.4,54.9
"2024-02-14T21:13:04.000Z",74,22.18,20.03,615,229,12,64.3,55.2
"2024-02-14T21:12:54.000Z",76,22.15,20.05,615,223,7,64.3,54.7
"2024-02-14T21:12:44.000Z",76,22.21,20.02,614,226,7,64.3,55.3
"2024-02-14T21:12:34.000Z",76,22.18,20.05,614,228,9,64.3,55
"2024-02-14T21:12:24.000Z",76,22.17,20.02,614,227,7,64.4,55.1
"2024-02-14T21:12:14.000Z",76,22.14,20.03,615,219,9,64.4,55.2
"2024-02-14T21:12:04.000Z",76,22.15,20.02,616,227,8,64.4,55.6
"2024-02-14T21:11:54.000Z",74,22.21,19.93,617,227,12,64.4,55.6
"2024-02-14T21:11:44.000Z",74,22.22,19.97,616,219,13,64.4,55.7
"2024-02-14T21:11:34.000Z",74,22.24,19.95,616,217,13,64.4,54.7
"2024-02-14T21:11:23.000Z",75,22.24,19.98,616,218,10,64.59,55
"2024-02-14T21:11:13.000Z",74,22.22,20,616,229,11,64.59,54.8
"2024-02-14T21:11:03.000Z",75,22.22,20.09,617,226,11,64.59,54.8
"2024-02-14T21:10:53.000Z",74,22.17,20.09,618,236,11,64.59,55.2
"2024-02-14T21:10:43.000Z",76,22.15,20.07,618,231,9,64.59,55.3
"2024-02-14T21:10:33.000Z",76,22.15,20.03,618,228,9,64.7,55
"2024-02-14T21:10:23.000Z",74,22.24,20,618,227,12,64.7,55.3
"2024-02-14T21:10:13.000Z",74,22.22,19.95,618,228,11,64.7,55.8
"2024-02-14T21:10:03.000Z",74,22.24,19.97,620,227,14,64.7,56.4
"2024-02-14T21:09:53.000Z",73,22.22,20,620,231,16,64.8,55.5
"2024-02-14T21:09:43.000Z",74,22.22,20,621,227,12,64.8,55.3
"2024-02-14T21:09:33.000Z",74,22.24,20.04,621,227,13,64.8,55.8
"2024-02-14T21:09:23.000Z",74,22.2,20.05,621,222,13,64.8,55.3
"2024-02-14T21:09:13.000Z",76,22.21,19.97,622,225,7,64.8,55
"2024-02-14T21:09:03.000Z",75,22.22,20.04,622,227,10,64.8,55.8
"2024-02-14T21:08:53.000Z",74,22.2,19.91,622,216,12,64.9,55.4
"2024-02-14T21:08:43.000Z",73,22.31,19.89,623,227,14,64.9,55.8
"2024-02-14T21:08:33.000Z",73,22.32,19.89,622,230,15,64.9,55.1
"2024-02-14T21:08:23.000Z",75,22.27,19.89,622,230,9,64.8,55.9
"2024-02-14T21:08:13.000Z",75,22.3,19.94,623,226,10,64.9,56.4
"2024-02-14T21:08:03.000Z",75,22.32,19.78,623,223,9,64.9,55.5
"2024-02-14T21:07:53.000Z",75,22.37,19.82,623,217,9,64.9,56.1
"2024-02-14T21:07:43.000Z",74,22.35,19.85,623,227,11,64.9,58.1
"2024-02-14T21:07:33.000Z",75,22.39,19.84,624,216,9,64.9,58
"2024-02-14T21:07:23.000Z",74,22.3,19.87,626,223,11,64.3,58.1
"2024-02-14T21:07:13.000Z",75,22.28,19.75,627,214,9,64.59,60.1
"2024-02-14T21:07:03.000Z",75,22.32,19.87,626,227,9,64.4,62.6
"2024-02-14T21:06:53.000Z",75,22.28,19.89,626,229,10,61.9,62.5
"2024-02-14T21:06:43.000Z",74,22.34,19.88,627,233,12,62.2,59.7
"2024-02-14T21:06:33.000Z",73,22.37,19.8,627,222,13,64.7,60.7
"2024-02-14T21:06:23.000Z",73,22.41,19.72,627,226,16,64.8,60.6
"2024-02-14T21:06:12.000Z",72,22.51,19.57,627,223,17,65.2,57.8
"2024-02-14T21:06:02.000Z",73,22.63,19.54,628,234,12,65.2,58.2
"2024-02-14T21:05:52.000Z",75,22.66,19.55,628,234,8,65.3,56.7
"2024-02-14T21:05:42.000Z",73,22.63,19.62,629,228,13,65.3,55.7
"2024-02-14T21:05:32.000Z",75,22.6,19.61,630,227,9,65.2,56
"2024-02-14T21:05:22.000Z",75,22.59,19.67,630,230,9,65.3,56.8
"2024-02-14T21:05:12.000Z",73,22.49,19.57,630,234,14,65.3,55.8
"2024-02-14T21:05:02.000Z",74,22.63,19.55,629,229,10,65.3,56.6
"2024-02-14T21:04:52.000Z",74,22.59,19.59,628,223,11,65.3,56.5
"2024-02-14T21:04:42.000Z",74,22.6,19.59,627,227,11,65.3,56.7
"2024-02-14T21:04:32.000Z",73,22.65,19.66,627,232,13,65.4,57.4
"2024-02-14T21:04:22.000Z",75,22.56,19.64,627,231,9,65.4,57.3
"2024-02-14T21:04:12.000Z",73,22.56,19.69,628,226,12,65.4,56.4
"2024-02-14T21:04:02.000Z",73,22.55,19.78,627,229,14,65.3,56.3
"2024-02-14T21:03:52.000Z",74,22.45,19.84,626,229,11,65.4,56.6
"2024-02-14T21:03:42.000Z",74,22.41,19.84,626,226,11,65.4,57.4
"2024-02-14T21:03:32.000Z",73,22.37,19.85,625,224,16,65.3,58
"2024-02-14T21:03:22.000Z",74,22.35,19.82,625,218,12,65.4,58.5
"2024-02-14T21:03:12.000Z",74,22.39,19.79,625,224,11,65.4,59.6
"2024-02-14T21:03:02.000Z",74,22.45,19.73,625,231,10,65.4,58.2
"2024-02-14T21:02:52.000Z",74,22.47,19.64,625,230,11,65.4,58.2
"2024-02-14T21:02:42.000Z",73,22.58,19.66,624,225,13,65.4,57.8
"2024-02-14T21:02:32.000Z",73,22.65,19.59,624,217,14,65.4,58.8
"2024-02-14T21:02:22.000Z",73,22.63,19.64,623,232,14,65.4,59.2
"2024-02-14T21:02:12.000Z",73,22.56,19.64,623,233,13,65.4,58.5
"2024-02-14T21:02:02.000Z",73,22.55,19.69,621,225,16,65.4,59.7
"2024-02-14T21:01:52.000Z",73,22.51,19.69,621,222,13,65.4,60.6
"2024-02-14T21:01:42.000Z",73,22.54,19.6,619,224,13,65.5,60.6
"2024-02-14T21:01:32.000Z",74,22.58,19.64,618,228,10,65.4,60.4
"2024-02-14T21:01:22.000Z",73,22.56,19.59,616,236,16,65.5,61.3
"2024-02-14T21:01:12.000Z",73,22.63,19.57,615,226,14,65.5,61.4
"2024-02-14T21:01:01.000Z",74,22.65,19.64,614,231,11,65.5,59.7
"2024-02-14T21:00:51.000Z",75,22.66,19.55,612,225,5,65.59,59.5
"2024-02-14T21:00:41.000Z",75,22.66,19.63,612,223,9,65.59,58.9
"2024-02-14T21:00:31.000Z",74,22.58,19.67,612,222,11,65.59,58.4
"2024-02-14T21:00:21.000Z",76,22.55,19.69,611,223,8,65.8,58
"2024-02-14T21:00:11.000Z",75,22.49,19.69,611,227,10,65.9,57.8
"2024-02-14T21:00:01.000Z",73,22.51,19.69,611,232,12,65.9,58
"2024-02-14T20:59:51.000Z",73,22.52,19.6,609,229,13,65.9,57.8
"2024-02-14T20:59:41.000Z",73,22.58,19.64,608,222,13,65.9,58
"2024-02-14T20:59:31.000Z",74,22.56,19.6,608,225,10,66,58.1
"2024-02-14T20:59:21.000Z",75,22.59,19.62,607,220,9,66,57.7
"2024-02-14T20:59:11.000Z",75,22.58,19.71,608,222,10,66.09,56.9
"2024-02-14T20:59:01.000Z",74,22.48,19.79,606,222,11,66.09,57.1
"2024-02-14T20:58:51.000Z",73,22.41,19.87,607,232,15,66.09,56.6
"2024-02-14T20:58:41.000Z",74,22.38,19.84,607,230,12,66.2,57.5
"2024-02-14T20:58:31.000Z",73,22.42,19.73,608,224,13,66.2,57.5
"2024-02-14T20:58:21.000Z",75,22.52,19.64,608,231,9,66.2,57.2
"2024-02-14T20:58:11.000Z",75,22.62,19.61,609,227,9,66.4,56.6
"2024-02-14T20:58:01.000Z",73,22.56,19.69,611,233,14,66.5,56.4
"2024-02-14T20:57:51.000Z",75,22.55,19.64,611,218,10,66.5,57.3
"2024-02-14T20:57:41.000Z",73,22.62,19.75,611,233,13,66.5,57.1
"2024-02-14T20:57:31.000Z",73,22.58,19.69,610,232,16,66.59,57
"2024-02-14T20:57:21.000Z",74,22.54,19.79,607,229,13,66.59,56
"2024-02-14T20:57:11.000Z",74,22.58,19.66,606,231,11,66.7,56.3
"2024-02-14T20:57:01.000Z",74,22.58,19.69,605,220,13,66.59,56.1
"2024-02-14T20:56:51.000Z",76,22.59,19.69,605,232,7,66.7,55.6
"2024-02-14T20:56:41.000Z",76,22.56,19.64,605,219,6,66.8,55.8
"2024-02-14T20:56:31.000Z",76,22.55,19.73,606,231,6,66.8,56
"2024-02-14T20:56:21.000Z",74,22.52,19.69,607,222,11,66.9,57.2
"2024-02-14T20:56:11.000Z",75,22.54,19.69,608,230,10,66.9,58.2
"2024-02-14T20:56:01.000Z",76,22.52,19.69,607,225,8,66.9,58.6
"2024-02-14T20:55:50.000Z",76,22.54,19.73,606,215,8,66.8,58.1
"2024-02-14T20:55:40.000Z",76,22.49,19.73,605,225,7,66.9,57.8
"2024-02-14T20:55:30.000Z",76,22.48,19.77,606,222,4,66.9,56.5
"2024-02-14T20:55:20.000Z",76,22.42,19.87,605,219,7,67.09,56.5
"2024-02-14T20:55:10.000Z",76,22.34,19.88,605,233,7,67.09,56.3
"2024-02-14T20:55:00.000Z",76,22.31,19.97,604,226,8,67.2,56.5
"2024-02-14T20:54:50.000Z",75,22.27,19.97,604,228,10,67.2,57.6
"2024-02-14T20:54:40.000Z",76,22.21,19.95,604,232,7,67.3,59
"2024-02-14T20:54:30.000Z",75,22.11,20.03,605,218,11,67.3,57
"2024-02-14T20:54:20.000Z",75,22.12,20.13,605,221,10,67.3,57.9
"2024-02-14T20:54:10.000Z",74,22.11,20.07,606,221,16,67.2,58.4
"2024-02-14T20:54:00.000Z",76,22.14,20.07,606,220,9,67.3,58.7
"2024-02-14T20:53:50.000Z",76,22.17,19.98,606,225,7,67.3,58.7
"2024-02-14T20:53:40.000Z",74,22.14,20.1,605,228,13,67.4,58.4
"2024-02-14T20:53:30.000Z",75,22.14,20.07,605,228,11,67.4,59.3
"2024-02-14T20:53:20.000Z",75,22.15,19.96,604,218,11,67.4,58
"2024-02-14T20:53:10.000Z",76,22.15,20,605,217,5,67.4,57
"2024-02-14T20:53:00.000Z",76,22.17,20,605,226,8,67.4,57
"2024-02-14T20:52:50.000Z",76,22.21,19.97,606,235,7,67.5,56.8
"2024-02-14T20:52:40.000Z",75,22.25,19.88,606,222,9,67.5,56.9
"2024-02-14T20:52:30.000Z",76,22.28,19.95,605,226,9,67.5,56.4
"2024-02-14T20:52:20.000Z",76,22.22,20.02,605,223,8,67.5,56.5
"2024-02-14T20:52:10.000Z",76,22.25,19.88,605,221,6,67.5,57.8
"2024-02-14T20:52:00.000Z",76,22.2,19.96,605,232,8,67.7,59.1
"2024-02-14T20:51:50.000Z",76,22.24,19.95,605,227,8,67.7,60.7
"2024-02-14T20:51:40.000Z",75,22.25,19.98,604,234,9,67.2,61.6
"2024-02-14T20:51:30.000Z",75,22.25,19.89,602,227,9,67.09,62.6
"2024-02-14T20:51:20.000Z",75,22.28,19.94,601,225,10,65.8,64.8
"2024-02-14T20:51:10.000Z",76,22.27,19.89,600,227,7,64.9,66.2
"2024-02-14T20:51:00.000Z",76,22.32,19.82,599,224,7,65.2,65.4
"2024-02-14T20:50:50.000Z",75,22.41,19.82,598,222,9,64.9,66
"2024-02-14T20:50:39.000Z",76,22.44,19.8,598,223,8,66,65
"2024-02-14T20:50:29.000Z",76,22.38,19.79,598,229,6,66.09,64
"2024-02-14T20:50:19.000Z",76,22.3,19.82,599,219,7,66.09,63.6
"2024-02-14T20:50:09.000Z",75,22.22,19.82,600,215,10,66.4,63.3
"2024-02-14T20:49:59.000Z",76,22.25,19.76,599,215,5,66.2,62.5
"2024-02-14T20:49:49.000Z",74,22.27,19.85,599,221,11,66.7,62.2
"2024-02-14T20:49:39.000Z",75,22.25,19.79,599,223,9,66.59,61
"2024-02-14T20:49:29.000Z",74,22.22,19.82,599,226,14,66.7,60.1
"2024-02-14T20:49:19.000Z",74,22.24,19.82,600,225,11,66.8,60.5
"2024-02-14T20:49:09.000Z",76,22.28,19.79,600,228,6,66.8,59.5
"2024-02-14T20:48:59.000Z",76,22.34,19.8,600,226,8,66.8,60.8
"2024-02-14T20:48:49.000Z",76,22.38,19.64,601,222,5,66.8,59.7
"2024-02-14T20:48:39.000Z",76,22.48,19.7,601,230,8,66.7,58.9
"2024-02-14T20:48:29.000Z",76,22.39,19.68,601,222,8,66.9,59.2
"2024-02-14T20:48:19.000Z",75,22.41,19.72,600,223,10,66.8,60.4
"2024-02-14T20:48:09.000Z",74,22.39,19.75,600,214,12,66.7,61.7
"2024-02-14T20:47:59.000Z",76,22.37,19.77,600,223,5,66.09,61.1
"2024-02-14T20:47:49.000Z",75,22.39,19.72,600,221,9,66.09,61
"2024-02-14T20:47:39.000Z",76,22.37,19.73,600,221,8,66.8,60.9
"2024-02-14T20:47:29.000Z",75,22.32,19.78,599,227,9,66.8,59.9
"2024-02-14T20:47:19.000Z",76,22.35,19.73,600,219,7,66.8,59.8
"2024-02-14T20:47:09.000Z",76,22.38,19.68,601,225,8,66.8,60.4
"2024-02-14T20:46:59.000Z",74,22.38,19.66,601,222,11,66.8,59.2
"2024-02-14T20:46:49.000Z",74,22.48,19.62,602,219,11,66.9,57.8
"2024-02-14T20:46:39.000Z",75,22.55,19.52,603,221,7,66.8,59.3
"2024-02-14T20:46:29.000Z",75,22.66,19.45,603,224,8,66.9,60.7
"2024-02-14T20:46:19.000Z",75,22.75,19.32,604,221,7,66.9,61.1
"2024-02-14T20:46:09.000Z",75,22.75,19.32,605,229,8,66.9,61.5
"2024-02-14T20:45:59.000Z",75,22.73,19.35,605,225,8,66.8,61.2
"2024-02-14T20:45:49.000Z",75,22.68,19.32,606,218,8,66.8,60.9
"2024-02-14T20:45:38.000Z",75,22.79,19.36,606,217,6,66.8,61.1
"2024-02-14T20:45:28.000Z",75,22.72,19.39,606,223,8,66.8,61.7
"2024-02-14T20:45:18.000Z",75,22.7,19.35,606,223,5,66.7,60.4
"2024-02-14T20:45:08.000Z",73,22.68,19.26,607,228,11,66.7,60.1
"2024-02-14T20:44:58.000Z",73,22.7,19.45,606,223,14,66.8,60.7
"2024-02-14T20:44:48.000Z",73,22.7,19.42,606,219,13,66.7,60.8
"2024-02-14T20:44:38.000Z",75,22.7,19.42,606,231,8,66.7,59.5
"2024-02-14T20:44:28.000Z",75,22.72,19.44,606,228,6,66.7,58.6
"2024-02-14T20:44:18.000Z",75,22.7,19.44,606,228,9,66.7,58.3
"2024-02-14T20:44:08.000Z",75,22.69,19.44,606,219,7,66.7,58.8
"2024-02-14T20:43:58.000Z",74,22.72,19.37,605,218,11,66.7,58.5
"2024-02-14T20:43:48.000Z",74,22.7,19.28,606,222,11,66.8,59.5
"2024-02-14T20:43:38.000Z",73,22.72,19.25,605,222,11,66.8,59.4
"2024-02-14T20:43:28.000Z",74,22.66,19.3,605,218,10,66.8,59.4
"2024-02-14T20:43:18.000Z",75,22.66,19.35,605,222,9,67.09,60.7
"2024-02-14T20:43:08.000Z",74,22.68,19.37,605,224,10,66.9,60.7
"2024-02-14T20:42:58.000Z",74,22.68,19.25,605,215,11,66.9,59.9
"2024-02-14T20:42:48.000Z",74,22.69,19.16,606,221,9,67.09,59.9
"2024-02-14T20:42:38.000Z",73,22.7,19.18,608,221,13,67.2,59.4
"2024-02-14T20:42:28.000Z",75,22.68,19.21,609,216,8,67.2,59.8
"2024-02-14T20:42:18.000Z",74,22.69,19.32,607,216,10,67.3,59.4
"2024-02-14T20:42:08.000Z",74,22.68,19.35,607,217,10,67.3,60
"2024-02-14T20:41:58.000Z",74,22.66,19.32,607,218,11,67.3,59.8
"2024-02-14T20:41:48.000Z",74,22.68,19.25,607,218,9,67.5,61.3
"2024-02-14T20:41:38.000Z",73,22.68,19.25,607,219,12,67.5,61.1
"2024-02-14T20:41:28.000Z",73,22.66,19.23,607,218,12,67.8,60.9
"2024-02-14T20:41:18.000Z",74,22.63,19.32,607,222,10,67.8,60.3
"2024-02-14T20:41:08.000Z",75,22.63,19.32,607,222,9,67.8,58.7
"2024-02-14T20:40:58.000Z",74,22.63,19.45,607,213,11,67.9,58.3
"2024-02-14T20:40:48.000Z",74,22.63,19.5,607,220,10,67.9,59.5
"2024-02-14T20:40:38.000Z",74,22.68,19.39,607,215,10,68.3,60.9
"2024-02-14T20:40:27.000Z",74,22.66,19.42,607,217,10,68.3,60.8
"2024-02-14T20:40:17.000Z",74,22.65,19.26,607,216,11,68.3,60.4
"2024-02-14T20:40:07.000Z",74,22.68,19.19,607,214,10,68.5,59.6
"2024-02-14T20:39:57.000Z",73,22.7,19.18,607,219,11,68.59,60.9
"2024-02-14T20:39:47.000Z",74,22.72,19.16,607,226,10,68.3,60
"2024-02-14T20:39:37.000Z",75,22.7,19.27,608,225,7,68.3,58.1
"2024-02-14T20:39:27.000Z",74,22.72,19.23,608,215,9,68.3,58.9
"2024-02-14T20:39:17.000Z",75,22.75,19.23,608,212,8,68.5,59.9
"2024-02-14T20:39:07.000Z",75,22.75,19.27,609,218,7,68.4,58.9
"2024-02-14T20:38:57.000Z",74,22.72,19.2,611,213,9,68.5,58.7
"2024-02-14T20:38:47.000Z",75,22.69,19.19,612,206,8,68.5,59.9
"2024-02-14T20:38:37.000Z",75,22.7,19.16,612,210,7,68.5,59
"2024-02-14T20:38:27.000Z",75,22.75,19.09,613,211,6,68.7,58.8
"2024-02-14T20:38:17.000Z",75,22.78,19.14,614,220,8,68.59,60.9
"2024-02-14T20:38:07.000Z",74,22.83,19.1,616,229,9,68.59,60.1
"2024-02-14T20:37:57.000Z",74,22.83,19.14,617,217,10,68.59,58.7
"2024-02-14T20:37:47.000Z",73,22.83,19.1,617,223,11,68.59,59.9
"2024-02-14T20:37:37.000Z",73,22.78,19.18,618,223,11,68.7,61.2
"2024-02-14T20:37:27.000Z",75,22.72,19.25,620,226,7,68.9,58.9
"2024-02-14T20:37:17.000Z",75,22.73,19.3,620,222,6,68.9,59
"2024-02-14T20:37:07.000Z",75,22.76,19.32,621,220,8,68.9,58.7
"2024-02-14T20:36:57.000Z",74,22.79,19.41,623,224,9,69.09,58
"2024-02-14T20:36:47.000Z",75,22.8,19.42,624,222,7,69,57.9
"2024-02-14T20:36:37.000Z",75,22.8,19.42,624,231,8,68.9,58.7
"2024-02-14T20:36:27.000Z",75,22.85,19.39,626,228,7,68.9,60
"2024-02-14T20:36:17.000Z",73,22.78,19.42,627,229,11,68.9,60.2
"2024-02-14T20:36:07.000Z",74,22.73,19.39,627,219,9,68.9,58.4
"2024-02-14T20:35:57.000Z",75,22.82,19.44,628,228,5,68.9,57.5
"2024-02-14T20:35:47.000Z",75,22.76,19.48,628,228,6,68.9,58
"2024-02-14T20:35:37.000Z",75,22.69,19.57,627,231,6,68.9,58.2
"2024-02-14T20:35:27.000Z",74,22.69,19.71,627,232,11,69,58.7
"2024-02-14T20:35:16.000Z",74,22.62,19.73,627,225,11,69,60.3
"2024-02-14T20:35:06.000Z",75,22.7,19.66,628,236,9,69,58.8
"2024-02-14T20:34:56.000Z",75,22.7,19.63,628,229,5,69.3,58.5
"2024-02-14T20:34:46.000Z",75,22.8,19.48,628,231,7,69,59.4
"2024-02-14T20:34:36.000Z",75,22.83,19.57,627,237,8,69.2,58.6
"2024-02-14T20:34:26.000Z",75,22.85,19.62,627,242,7,69.2,59.7
"2024-02-14T20:34:16.000Z",75,22.8,19.6,628,235,5,69.2,58.9
"2024-02-14T20:34:06.000Z",75,22.83,19.53,628,227,6,69.3,57.2
"2024-02-14T20:33:56.000Z",75,22.85,19.46,628,233,6,69.09,57.6
"2024-02-14T20:33:46.000Z",75,22.82,19.48,628,226,4,69.09,57.9
"2024-02-14T20:33:36.000Z",75,22.78,19.54,627,234,7,69.2,59
"2024-02-14T20:33:26.000Z",75,22.79,19.48,628,232,8,69,59.5
"2024-02-14T20:33:16.000Z",75,22.78,19.48,628,234,6,69.2,59
"2024-02-14T20:33:06.000Z",75,22.73,19.64,630,233,6,69.09,60.3
"2024-02-14T20:32:56.000Z",75,22.69,19.64,630,243,8,69.2,60.5
"2024-02-14T20:32:46.000Z",75,22.73,19.64,630,232,3,69.2,60.1
"2024-02-14T20:32:36.000Z",75,22.69,19.76,629,235,3,69.3,61.5
"2024-02-14T20:32:26.000Z",75,22.62,19.8,628,231,9,69.3,62
"2024-02-14T20:32:16.000Z",75,22.62,19.73,627,224,9,69.5,60.8
"2024-02-14T20:32:06.000Z",75,22.56,19.79,626,230,9,69.3,60.4
"2024-02-14T20:31:56.000Z",74,22.45,19.96,626,228,11,69.3,62
"2024-02-14T20:31:46.000Z",75,22.45,19.93,626,235,9,69.09,62.2
"2024-02-14T20:31:36.000Z",76,22.51,19.88,625,235,7,69,62.7
"2024-02-14T20:31:26.000Z",75,22.56,19.8,626,232,8,69.09,63.8
"2024-02-14T20:31:16.000Z",73,22.59,19.71,626,235,12,69,64.59
